run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
0,23.82668399810791,6580830208,9363369984,None,None,104.1,6572404736,0
0,23.95147442817688,6664847360,9363369984,None,None,104.2,6656364544,0
0,24.076823234558105,6749257728,9363369984,None,None,95.7,6740750336,0
0,24.20236349105835,6833405952,9363369984,None,None,95.6,6824935424,0
0,24.328285455703735,6917423104,9363369984,None,None,103.2,6909001728,0
0,24.45409321784973,7002095616,9363369984,None,None,95.4,6993575936,0
0,24.58043932914734,7087030272,9363369984,None,None,102.9,7078486016,0
0,24.706809520721436,7169867776,10671992832,None,None,102.9,7158616064,0
0,24.83365297317505,7256506368,10671992832,None,None,102.5,7245225984,0
0,24.96078848838806,7342358528,10671992832,None,None,94.4,7330996224,0
0,25.088181972503662,7429128192,10671992832,None,None,102.0,7417720832,0
0,25.215799808502197,7516422144,10671992832,None,None,94.0,7504879616,0
0,25.3439679145813,7603191808,10671992832,None,None,109.2,7591940096,0
0,25.471998691558838,7690747904,10671992832,None,None,101.5,7679397888,0
0,25.600332975387573,7778304000,10671992832,None,None,93.5,7767011328,0
0,25.72878074645996,7865729024,10671992832,None,None,101.2,7854444544,0
0,25.857980966567993,7953416192,10671992832,None,None,100.6,7942111232,0
0,25.987523555755615,8041496576,10671992832,None,None,100.4,8030146560,0
0,26.11679768562317,8129839104,10671992832,None,None,100.6,8118476800,0
0,26.24639892578125,8218443776,10671992832,None,None,100.3,8207065088,0
0,26.376593112945557,8305606656,10671992832,None,None,99.9,8294199296,0
0,26.506973028182983,8394604544,10671992832,None,None,99.7,8383164416,0
0,26.63346004486084,7153049600,10671992832,None,None,94.9,7141781504,0
0,26.76006817817688,7239688192,10671992832,None,None,102.7,7228428288,0
0,26.88695526123047,7326588928,10671992832,None,None,102.4,7315128320,0
0,27.01425313949585,7412310016,10671992832,None,None,102.1,7400869888,0
0,27.141967296600342,7499079680,10671992832,None,None,94.0,7487897600,0
0,27.270064115524292,7585980416,10671992832,None,None,101.5,7574597632,0
0,27.397989511489868,7673274368,10671992832,None,None,109.4,7661858816,0
0,27.526102542877197,7760830464,10671992832,None,None,93.7,7749492736,0
0,27.654436588287354,7848779776,10671992832,None,None,101.3,7837364224,0
0,27.783332586288452,7936860160,10671992832,None,None,93.1,7925366784,0
0,27.9123318195343,8025333760,10671992832,None,None,100.8,8013877248,0
0,28.041630506515503,8113545216,10671992832,None,None,108.3,8102174720,0
0,28.171236991882324,8202018816,10671992832,None,None,92.6,8190668800,0
0,28.30165672302246,8290754560,10671992832,None,None,107.4,8279425024,0
0,28.431640625,8379752448,10671992832,None,None,100.0,8368263168,0
0,28.562482118606567,8450007040,11330498560,None,None,84.1,8432222208,0
0,28.693137168884277,8516067328,11330498560,None,None,99.5,8497975296,0
0,28.824025869369507,8582258688,11330498560,None,None,107.0,8564146176,0
0,28.955137014389038,8648056832,11330498560,None,None,99.2,8630353920,0
0,29.08649706840515,8714510336,11330498560,None,None,99.0,8696438784,0
0,29.217665195465088,8780570624,11330498560,None,None,106.7,8762613760,0
0,29.34952473640442,8846630912,11330498560,None,None,91.0,8828948480,0
